Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
2020,03,26,23:45:58,14.7176,-93.237,35,4.7,"NEAR COAST OF CHIAPAS, MEXICO",1585266358
2020,03,30,05:08:26,16.9003,-98.4343,35,4.7,"NEAR COAST OF GUERRERO, MEXICO",1585544906
2020,02,21,01:48:19,17.5037,-100.2268,62.9,4.7,"GUERRERO, MEXICO",1582249699
2020,01,11,14:22:05,16.5728,-97.9419,26.3,4.7,"OAXACA, MEXICO",1578752525
2020,01,15,07:44:41,16.6622,-97.6761,48.7,4.7,"OAXACA, MEXICO",1579074281
2019,12,30,04:01:33,19.7415,-105.2979,35,4.7,"NEAR COAST OF JALISCO, MEXICO",1577678493
2019,11,24,02:33:11,15.974,-96.5342,35,4.7,"NEAR COAST OF OAXACA, MEXICO",1574562791
2019,10,10,22:11:14,16.1772,-96.5215,35,4.7,"OAXACA, MEXICO",1570745474
2019,10,13,04:52:57,16.2726,-97.918,34.7,4.7,"OAXACA, MEXICO",1570942377
2019,09,13,15:33:00,15.8557,-94.9961,46.3,4.7,"NEAR COAST OF OAXACA, MEXICO",1568388780
1970,02,02,05:12:57,17.02,-93.71,33,4.7,"CHIAPAS, MEXICO",2783577
1970,02,27,08:45:34,15.8,-99.42,55,4.7,"OFF COAST OF GUERRERO, MEXICO",4956334
1970,04,07,08:07:20,13.87,-95.76,33,4.7,"OFF COAST OF CHIAPAS, MEXICO",8323640
1970,04,20,21:04:26,17.7,-99.2,33,4.7,"GUERRERO, MEXICO",9493466
1970,04,22,09:41:06,13.9,-95.2,100,4.7,"OFF COAST OF CHIAPAS, MEXICO",9625266
1970,04,30,18:21:46,14.52,-93.71,43,4.7,"NEAR COAST OF CHIAPAS, MEXICO",10347706
1970,04,30,21:53:09,14.47,-93.72,26,4.7,"NEAR COAST OF CHIAPAS, MEXICO",10360389
1970,04,30,21:56:35,14.7,-93.65,90,4.7,"NEAR COAST OF CHIAPAS, MEXICO",10360595
1970,05,01,06:33:54,14.8,-93.65,51,4.7,"NEAR COAST OF CHIAPAS, MEXICO",10391634
1970,05,03,09:07:10,14.84,-93.44,43,4.7,"NEAR COAST OF CHIAPAS, MEXICO",10573630
1970,05,05,18:22:24,17.81,-95.76,97,4.7,"OAXACA, MEXICO",10779744
1970,05,16,01:53:05,14.74,-93.84,61,4.7,"NEAR COAST OF CHIAPAS, MEXICO",11670785
1970,06,01,06:04:50,14.67,-93.35,59,4.7,"NEAR COAST OF CHIAPAS, MEXICO",13068290
1970,06,01,18:18:37,14.3,-93.4,61,4.7,"NEAR COAST OF CHIAPAS, MEXICO",13112317
1970,07,04,19:47:53,15.7,-103.27,33,4.7,"OFF COAST OF GUERRERO, MEXICO",15968873
1970,08,09,16:52:43,16.7,-98.4,33,4.7,"NEAR COAST OF GUERRERO, MEXICO",19068763
1970,12,15,10:53:22,14.53,-93.16,59,4.7,"NEAR COAST OF CHIAPAS, MEXICO",30106402
1970,12,25,16:17:20,17.51,-95.08,131,4.7,"OAXACA, MEXICO",30989840
1971,01,26,07:06:12,16.2379,-94.7728,90.2,4.7,"OAXACA, MEXICO",33721572
1971,02,05,05:29:06,18.9762,-104.8562,68.7,4.7,"NEAR COAST OF JALISCO, MEXICO",34579746
1971,03,02,16:51:58,15.5589,-94.7655,33,4.7,"NEAR COAST OF OAXACA, MEXICO",36780718
1971,03,02,20:30:46,18.2818,-104.0913,33,4.7,"NEAR COAST OF JALISCO, MEXICO",36793846
1971,03,28,16:21:48,16.3932,-98.3879,48.4,4.7,"NEAR COAST OF GUERRERO, MEXICO",39025308
1971,05,07,22:31:49,15.3812,-94.548,60.3,4.7,"NEAR COAST OF OAXACA, MEXICO",42503509
1971,05,08,05:55:38,15.7393,-96.6088,45.3,4.7,"NEAR COAST OF OAXACA, MEXICO",42530138
1971,06,06,02:10:25,15.1482,-96.2905,15.4,4.7,"NEAR COAST OF OAXACA, MEXICO",45022225
1971,06,27,07:59:28,16.7155,-97.6897,56.6,4.7,"OAXACA, MEXICO",46857568
1971,07,18,19:16:42,18.3017,-100.7292,113.1,4.7,"GUERRERO, MEXICO",48712602
1971,08,31,22:57:22,17.2198,-100.9234,49,4.7,"GUERRERO, MEXICO",52527442
1971,09,21,07:54:15,16.7622,-98.5983,38.6,4.7,"NEAR COAST OF GUERRERO, MEXICO",54287655
1971,09,30,15:33:28,18.2727,-105.181,20.2,4.7,"OFF COAST OF JALISCO, MEXICO",55092808
1971,10,31,05:14:00,15.439,-93.9296,85.2,4.7,"NEAR COAST OF CHIAPAS, MEXICO",57734040
1971,12,01,01:08:15,16.1137,-97.7546,74.9,4.7,"OAXACA, MEXICO",60397695
1972,02,10,06:53:10,26.313,-110.221,33,4.7,"GULF OF CALIFORNIA",66552790
1972,02,13,20:07:50,16.446,-96.4833,62.2,4.7,"OAXACA, MEXICO",66859670
1972,05,26,01:34:17,17.6082,-93.7197,498,4.7,"CHIAPAS, MEXICO",75692057
1972,10,05,16:48:46,16.2459,-101.9376,49.8,4.7,"NEAR COAST OF GUERRERO, MEXICO",87151726
1972,11,13,06:21:28,16.6175,-98.0283,46.2,4.7,"NEAR COAST OF GUERRERO, MEXICO",90483688
1972,11,21,04:10:07,15.5063,-95.0034,0,4.7,"NEAR COAST OF OAXACA, MEXICO",91167007
1973,01,31,12:32:28,18.3536,-97.058,49.6,4.7,"CENTRAL MEXICO",97331548
1973,01,31,15:16:04,18.5261,-102.9418,76.4,4.7,"MICHOACAN, MEXICO",97341364
1973,05,18,08:12:37,17.0591,-98.7051,59.2,4.7,"GUERRERO, MEXICO",106560757
1973,06,21,21:42:26,14.4951,-93.1958,42.1,4.7,"NEAR COAST OF CHIAPAS, MEXICO",109546946
1973,07,20,13:10:57,18.8029,-106.4333,4.7,4.7,"OFF COAST OF JALISCO, MEXICO",112021857
1973,10,10,17:20:23,30.2412,-113.0387,68.6,4.7,"GULF OF CALIFORNIA",119121623
1973,10,13,21:09:51,29.5995,-113.6083,16.6,4.7,"GULF OF CALIFORNIA",119394591
1973,10,17,21:02:24,17.3793,-93.839,192.3,4.7,"CHIAPAS, MEXICO",119739744
1974,02,23,06:02:56,16.3094,-97.8885,64.1,4.7,"OAXACA, MEXICO",130831376
1974,03,25,07:37:10,18.2518,-103.5189,56.2,4.7,"NEAR COAST OF MICHOACAN, MEXICO",133429030
1974,05,04,01:58:35,15.6034,-93.6348,96.4,4.7,"NEAR COAST OF CHIAPAS, MEXICO",136864715
1974,05,06,05:21:49,14.3693,-93.8214,36.6,4.7,"NEAR COAST OF CHIAPAS, MEXICO",137049709
1974,06,20,07:44:42,16.7904,-99.1679,61.3,4.7,"NEAR COAST OF GUERRERO, MEXICO",140946282
1974,11,12,00:04:45,28.22,-112.9599,1,4.7,"GULF OF CALIFORNIA",153446685
1974,11,17,22:57:46,17.3084,-99.9539,70.7,4.7,"GUERRERO, MEXICO",153961066
1974,11,27,21:37:58,16.3175,-94.3255,82.8,4.7,"OAXACA, MEXICO",154820278
1974,12,18,11:33:12,14.9945,-93.9796,55.2,4.7,"NEAR COAST OF CHIAPAS, MEXICO",156598392
1975,04,26,08:52:57,16.3016,-99.2388,71.9,4.7,"NEAR COAST OF GUERRERO, MEXICO",167734377
1975,05,02,16:12:49,16.1861,-98.5748,96.7,4.7,"NEAR COAST OF GUERRERO, MEXICO",168279169
1975,07,02,20:54:31,17.4305,-99.0934,155.5,4.7,"GUERRERO, MEXICO",173566471
1975,07,19,22:37:54,15.976,-97.6199,35.1,4.7,"NEAR COAST OF OAXACA, MEXICO",175041474
1975,07,28,14:42:35,25.2347,-109.547,33,4.7,"GULF OF CALIFORNIA",175790555
1975,07,28,17:42:20,25.0238,-109.623,33,4.7,"GULF OF CALIFORNIA",175801340
1975,10,15,08:14:09,25.0373,-109.2443,33,4.7,"GULF OF CALIFORNIA",182592849
1975,10,22,08:06:48,19.9197,-109.3584,33,4.7,"REVILLA GIGEDO ISLANDS REGION",183197208
1976,01,18,21:25:44,17.3397,-105.4863,90.5,4.7,"OFF COAST OF JALISCO, MEXICO",190848344
1976,01,20,10:13:39,24.1521,-108.777,36.4,4.7,"GULF OF CALIFORNIA",190980819
1976,04,20,09:59:55,28.1813,-112.0307,37.7,4.7,"GULF OF CALIFORNIA",198842395
1976,04,29,21:58:42,15.815,-93.8196,93.5,4.7,"NEAR COAST OF CHIAPAS, MEXICO",199663122
1976,05,12,09:50:57,15.3151,-93.9853,85,4.7,"NEAR COAST OF CHIAPAS, MEXICO",200742657
1976,06,07,16:11:00,16.2478,-98.9873,38.8,4.7,"NEAR COAST OF GUERRERO, MEXICO",203011860
1976,06,22,21:45:39,17.8377,-100.8224,96.3,4.7,"GUERRERO, MEXICO",204327939
1976,08,20,22:31:20,16.714,-99.2737,33,4.7,"NEAR COAST OF GUERRERO, MEXICO",209428280
1976,10,17,06:14:03,30.1447,-113.3263,33,4.7,"GULF OF CALIFORNIA",214380843
1976,10,18,06:26:31,29.6758,-113.4283,45.2,4.7,"GULF OF CALIFORNIA",214467991
1976,10,20,12:38:52,29.6016,-113.4987,33,4.7,"GULF OF CALIFORNIA",214663132
1976,10,21,04:59:24,19.5748,-104.1169,106.9,4.7,"NEAR COAST OF JALISCO, MEXICO",214721964
1976,10,26,00:50:17,15.1828,-93.1426,33,4.7,"NEAR COAST OF CHIAPAS, MEXICO",215139017
1976,11,18,04:09:25,16.4034,-98.8738,68.7,4.7,"NEAR COAST OF GUERRERO, MEXICO",217138165
1977,01,29,08:59:19,26.9771,-111.6593,33,4.7,"GULF OF CALIFORNIA",223376359
1977,01,31,00:07:36,16.4163,-97.0471,55.9,4.7,"OAXACA, MEXICO",223517256
1977,06,20,03:10:36,14.6196,-93.5381,33,4.7,"NEAR COAST OF CHIAPAS, MEXICO",235624236
1977,07,04,23:18:24,14.393,-93.7454,40.1,4.7,"NEAR COAST OF CHIAPAS, MEXICO",236906304
1977,10,19,05:51:43,16.3689,-95.0816,51.7,4.7,"OAXACA, MEXICO",246088303
1977,12,03,22:19:04,14.4307,-93.147,36.8,4.7,"NEAR COAST OF CHIAPAS, MEXICO",250035544
1977,12,12,07:59:54,19.2393,-108.3748,43.1,4.7,"REVILLA GIGEDO ISLANDS REGION",250761594
1977,12,26,07:27:48,18.2391,-97.139,75.3,4.7,"CENTRAL MEXICO",251969268
1978,01,11,00:22:29,16.1729,-96.6566,33,4.7,"OAXACA, MEXICO",253326149
1978,01,21,22:40:29,18.2851,-103.3269,84,4.7,"NEAR COAST OF MICHOACAN, MEXICO",254270429
1978,01,26,07:42:44,18.3625,-105.5482,69.9,4.7,"OFF COAST OF JALISCO, MEXICO",254648564
1978,02,27,01:17:47,19.5189,-103.7783,58.8,4.7,"JALISCO, MEXICO",257390267
1978,02,27,19:27:21,23.8609,-109.0793,10,4.7,"BAJA CALIFORNIA, MEXICO",257455641
1978,03,17,22:40:17,28.8544,-112.7139,33,4.7,"GULF OF CALIFORNIA",259022417
1978,03,26,19:57:21,18.0978,-99.5398,78.8,4.7,"GUERRERO, MEXICO",259790241
1978,04,11,15:52:12,16.0949,-95.3939,56.7,4.7,"OAXACA, MEXICO",261157932
1978,04,23,23:39:58,16.5301,-98.1007,55.1,4.7,"NEAR COAST OF GUERRERO, MEXICO",262222798
1978,05,30,09:40:33,24.8976,-109.0202,41.6,4.7,"GULF OF CALIFORNIA",265369233
1978,05,30,13:35:34,24.9078,-109.1628,10,4.7,"GULF OF CALIFORNIA",265383334
1978,06,03,05:45:08,23.3841,-108.3407,42.9,4.7,"GULF OF CALIFORNIA",265700708
1978,07,21,10:18:17,27.5319,-112.3905,33,4.7,"BAJA CALIFORNIA, MEXICO",269864297
1978,08,29,01:52:52,16.1442,-97.2757,33,4.7,"OAXACA, MEXICO",273203572
1978,11,16,15:55:53,18.0295,-95.7619,33,4.7,"VERACRUZ, MEXICO",280079753
1978,12,02,03:24:20,15.8147,-96.4732,36.4,4.7,"NEAR COAST OF OAXACA, MEXICO",281417060
1978,12,02,23:34:29,15.6944,-96.4453,56.8,4.7,"NEAR COAST OF OAXACA, MEXICO",281489669
1978,12,05,06:32:32,16.1036,-96.929,31.5,4.7,"OAXACA, MEXICO",281687552
1978,12,08,10:51:46,15.7238,-96.4938,53.2,4.7,"NEAR COAST OF OAXACA, MEXICO",281962306
1978,12,12,16:08:24,16.2414,-99.8172,108.9,4.7,"NEAR COAST OF GUERRERO, MEXICO",282326904
1978,12,18,21:50:03,15.7159,-96.5533,52.2,4.7,"NEAR COAST OF OAXACA, MEXICO",282865803
1979,01,06,09:21:54,15.3021,-93.8761,122,4.7,"NEAR COAST OF CHIAPAS, MEXICO",284462514
1979,01,16,23:33:47,14.2803,-93.2103,50.7,4.7,"NEAR COAST OF CHIAPAS, MEXICO",285377627
1979,03,14,12:50:43,16.8524,-102.0426,0,4.7,"OFF COAST OF GUERRERO, MEXICO",290263843
1979,04,05,12:27:27,26.0641,-110.8009,15,4.7,"GULF OF CALIFORNIA",292163247
1979,04,06,20:22:31,17.4457,-101.5345,109.7,4.7,"NEAR COAST OF GUERRERO, MEXICO",292278151
1979,04,11,14:18:04,14.3393,-94.121,56,4.7,"OFF COAST OF CHIAPAS, MEXICO",292688284
1979,06,22,00:26:49,17.4573,-101.2943,33,4.7,"NEAR COAST OF GUERRERO, MEXICO",298859209
1979,06,26,15:08:39,16.18,-96.8148,56.8,4.7,"OAXACA, MEXICO",299257719
1979,07,10,14:02:46,25.4336,-108.3857,95.9,4.7,"GULF OF CALIFORNIA",300463366
1979,08,17,11:43:00,25.9157,-109.7252,36.9,4.7,"GULF OF CALIFORNIA",303738180
1979,08,20,15:50:37,15.8435,-96.4257,33,4.7,"NEAR COAST OF OAXACA, MEXICO",304012237
1979,10,22,05:42:47,16.8964,-98.5474,195.4,4.7,"NEAR COAST OF GUERRERO, MEXICO",309418967
1980,01,04,12:56:42,16.559,-101.5501,15,4.7,"NEAR COAST OF GUERRERO, MEXICO",315838602
1980,01,16,11:07:56,17.8012,-101.1165,91.8,4.7,"NEAR COAST OF GUERRERO, MEXICO",316868876
1980,01,21,13:10:35,17.0281,-99.9438,62.8,4.7,"GUERRERO, MEXICO",317308235
1980,02,02,19:12:15,16.5384,-98.3211,55.9,4.7,"NEAR COAST OF GUERRERO, MEXICO",318366735
1980,02,25,10:31:41,14.9092,-94.1852,3.9,4.7,"OFF COAST OF CHIAPAS, MEXICO",320322701
1980,06,14,12:46:59,15.222,-96.7872,5,4.7,"NEAR COAST OF OAXACA, MEXICO",329834819
1980,06,18,18:44:57,18.192,-101.119,22.2,4.7,"GUERRERO, MEXICO",330201897
1980,08,13,08:10:49,16.8,-101.7,5,4.7,"NEAR COAST OF GUERRERO, MEXICO",335002249
1980,08,16,23:26:17,17.4,-101.2,5,4.7,"NEAR COAST OF GUERRERO, MEXICO",335316377
1980,08,28,23:38:54,16.2,-99.3,5,4.7,"NEAR COAST OF GUERRERO, MEXICO",336353934
1980,09,05,06:00:05,16.614,-100.3502,5,4.7,"NEAR COAST OF GUERRERO, MEXICO",336981605
1980,09,17,08:02:30,17.3905,-99.7156,2,4.7,"GUERRERO, MEXICO",338025750
1980,09,22,16:03:58,13.8791,-93.1048,33,4.7,"OFF COAST OF CHIAPAS, MEXICO",338486638
1980,09,25,13:58:55,15.7,-99.2,18,4.7,"OFF COAST OF GUERRERO, MEXICO",338738335
1980,10,24,17:16:34,18.9124,-98.3583,104.3,4.7,"CENTRAL MEXICO",341255794
1980,11,05,17:17:09,24.0871,-108.7187,33,4.7,"GULF OF CALIFORNIA",342292629
1980,11,21,12:44:19,18.5,-100.5,4,4.7,"GUERRERO, MEXICO",343658659
1980,11,22,00:18:46,14.4706,-93.9374,68.8,4.7,"NEAR COAST OF CHIAPAS, MEXICO",343700326
1980,11,28,03:00:23,18.3,-102.9,35,4.7,"MICHOACAN, MEXICO",344228423
1981,01,08,20:13:41,17.4271,-98.0337,70,4.7,"GUERRERO, MEXICO",347832821
1981,02,06,08:53:43,17.1,-101.9,10,4.7,"NEAR COAST OF GUERRERO, MEXICO",350297623
1981,02,07,05:37:14,20.5477,-105.5916,88.5,4.7,"NEAR COAST OF JALISCO, MEXICO",350372234
1981,02,09,06:25:24,15.6375,-96.1305,10,4.7,"NEAR COAST OF OAXACA, MEXICO",350547924
1981,02,12,06:33:07,17.3159,-100.392,61.4,4.7,"GUERRERO, MEXICO",350807587
1981,02,14,02:07:30,15.4,-97.5,10,4.7,"NEAR COAST OF OAXACA, MEXICO",350964450
1981,02,26,15:22:10,17.1,-103.5,10,4.7,"NEAR COAST OF MICHOACAN, MEXICO",352048930
1981,03,06,10:10:41,14.8,-100.8,11,4.7,"OFF COAST OF GUERRERO, MEXICO",352721441
1981,03,21,10:23:29,16.5,-101.3,20,4.7,"NEAR COAST OF GUERRERO, MEXICO",354018209
1981,03,28,21:55:51,16.0014,-94.7254,10,4.7,"OAXACA, MEXICO",354664551
1981,04,02,17:47:27,19.1684,-109.0788,0,4.7,"REVILLA GIGEDO ISLANDS REGION",355081647
1981,04,04,15:48:38,15.7,-98.6,29,4.7,"OFF COAST OF GUERRERO, MEXICO",355247318
1981,04,07,12:25:29,17.3282,-95.2185,60,4.7,"OAXACA, MEXICO",355494329
1981,04,25,07:21:18,17.0484,-100.0707,40,4.7,"GUERRERO, MEXICO",357031278
1981,04,26,07:40:05,14.8585,-96.1253,33,4.7,"OFF COAST OF OAXACA, MEXICO",357118805
1981,05,22,14:30:09,19.8042,-105.1215,87.1,4.7,"NEAR COAST OF JALISCO, MEXICO",359389809
1981,07,27,19:51:54,17.55,-101.32,25,4.7,"NEAR COAST OF GUERRERO, MEXICO",365111514
1981,09,02,12:12:05,14.5451,-93.2661,33,4.7,"NEAR COAST OF CHIAPAS, MEXICO",368280725
1981,09,07,16:48:42,16.1,-100.3,15,4.7,"NEAR COAST OF GUERRERO, MEXICO",368729322
1981,09,28,20:10:05,13.6871,-94.6966,33,4.7,"OFF COAST OF CHIAPAS, MEXICO",370555805
1981,10,02,13:20:06,16.6754,-98.9724,20,4.7,"NEAR COAST OF GUERRERO, MEXICO",370876806
1981,10,23,14:52:30,15.1,-98.6,5,4.7,"OFF COAST OF GUERRERO, MEXICO",372696750
1981,11,01,12:24:40,17.0823,-103.5303,5,4.7,"NEAR COAST OF MICHOACAN, MEXICO",373465480
1981,11,22,01:01:01,16.7095,-99.7264,33,4.7,"NEAR COAST OF GUERRERO, MEXICO",375238861
1981,12,12,04:58:21,18.698,-102.0104,116.6,4.7,"MICHOACAN, MEXICO",376981101
1981,12,18,14:09:55,14.2593,-93.4551,62,4.7,"NEAR COAST OF CHIAPAS, MEXICO",377532595
1982,01,08,03:30:21,29.438,-112.6451,10,4.7,"GULF OF CALIFORNIA",379308621
1982,01,25,20:54:25,15.5,-100.2,5,4.7,"OFF COAST OF GUERRERO, MEXICO",380840065
1982,02,09,19:30:07,16.8196,-101.4901,33,4.7,"NEAR COAST OF GUERRERO, MEXICO",382131007
1982,03,01,03:55:55,15.7808,-100.8456,8,4.7,"OFF COAST OF GUERRERO, MEXICO",383802955
1982,03,02,09:47:17,16.203,-96.5884,5,4.7,"OAXACA, MEXICO",383910437
1982,03,21,08:22:30,15.6488,-95.5376,23.5,4.7,"NEAR COAST OF OAXACA, MEXICO",385546950
1982,04,06,17:24:29,18.1201,-105.1392,33,4.7,"OFF COAST OF JALISCO, MEXICO",386961869
1982,05,08,05:17:20,19.2014,-97.8662,5,4.7,"VERACRUZ, MEXICO",389683040
1982,06,08,08:01:44,16.0951,-98.7159,22.1,4.7,"NEAR COAST OF GUERRERO, MEXICO",392371304
1982,06,30,15:08:37,15.8011,-97.1616,30.6,4.7,"NEAR COAST OF OAXACA, MEXICO",394297717
1982,07,01,07:05:26,17.7,-103,5,4.7,"NEAR COAST OF MICHOACAN, MEXICO",394355126
1982,07,04,00:57:49,16.0989,-98.6403,63,4.7,"NEAR COAST OF GUERRERO, MEXICO",394592269
1982,07,23,14:36:41,17.4,-102.6,10,4.7,"NEAR COAST OF MICHOACAN, MEXICO",396283001
1982,07,30,21:33:23,17.2431,-101.095,30,4.7,"NEAR COAST OF GUERRERO, MEXICO",396912803
1982,08,16,05:12:25,18.0392,-100.0311,63.7,4.7,"GUERRERO, MEXICO",398322745
1982,08,29,09:48:07,17.6,-103.2,5,4.7,"NEAR COAST OF MICHOACAN, MEXICO",399462487
1982,09,30,06:08:25,17.4438,-101.1851,57.2,4.7,"NEAR COAST OF GUERRERO, MEXICO",402214105
1982,10,20,20:10:22,15.9254,-98.4036,30,4.7,"OFF COAST OF GUERRERO, MEXICO",403992622
1982,10,26,22:28:52,14.5048,-93.6365,44.9,4.7,"NEAR COAST OF CHIAPAS, MEXICO",404519332
1982,11,15,18:17:36,16.2279,-98.6524,20,4.7,"NEAR COAST OF GUERRERO, MEXICO",406232256
1982,12,06,04:46:56,14.0109,-95.0601,24.8,4.7,"OFF COAST OF OAXACA, MEXICO",407998016
1982,12,19,01:11:45,18.1209,-105.5027,42,4.7,"OFF COAST OF JALISCO, MEXICO",409108305
1982,12,31,01:54:45,17.2275,-100.5229,28,4.7,"GUERRERO, MEXICO",410147685
1983,01,07,13:35:37,19.4758,-109.106,33,4.7,"REVILLA GIGEDO ISLANDS REGION",410794537
1983,02,23,04:32:15,16.7447,-101.042,28,4.7,"NEAR COAST OF GUERRERO, MEXICO",414822735
1983,03,13,06:07:56,14.463,-93.379,23.6,4.7,"NEAR COAST OF CHIAPAS, MEXICO",416383676
1983,03,22,16:07:38,19.3808,-108.674,10,4.7,"REVILLA GIGEDO ISLANDS REGION",417197258
1983,04,07,12:02:14,14.7484,-94.3157,49.1,4.7,"OFF COAST OF CHIAPAS, MEXICO",418564934
1983,05,04,02:30:21,15.9075,-100.2632,5,4.7,"OFF COAST OF GUERRERO, MEXICO",420863421
1983,05,08,13:36:48,20.1465,-109.3249,10,4.7,"REVILLA GIGEDO ISLANDS REGION",421249008
1983,05,08,13:53:59,20.3112,-109.1691,10,4.7,"REVILLA GIGEDO ISLANDS REGION",421250039
1983,05,23,10:12:28,24.6347,-107.8624,10,4.7,"CENTRAL MEXICO",422532748
1983,06,03,01:51:55,15.5834,-94.6894,33,4.7,"NEAR COAST OF OAXACA, MEXICO",423453115
1983,06,04,11:31:56,17.1266,-101.2676,33,4.7,"NEAR COAST OF GUERRERO, MEXICO",423574316
1983,06,10,07:59:47,14.3679,-93.5634,33,4.7,"NEAR COAST OF CHIAPAS, MEXICO",424079987
1983,06,18,09:26:45,14.6271,-93.9735,48.9,4.7,"NEAR COAST OF CHIAPAS, MEXICO",424776405
1983,07,07,17:04:25,20.56,-108.9669,10,4.7,"REVILLA GIGEDO ISLANDS REGION",426445465
1983,07,09,20:52:13,24.6473,-108.7544,10,4.7,"GULF OF CALIFORNIA",426631933
1983,07,15,16:32:33,16.8,-94.9,33,4.7,"OAXACA, MEXICO",427134753
1983,07,23,05:07:38,16.9803,-99.8981,42.1,4.7,"NEAR COAST OF GUERRERO, MEXICO",427784858
1983,08,24,21:35:53,14.6709,-98.8012,30,4.7,"OFF COAST OF GUERRERO, MEXICO",430608953
1983,08,29,06:25:11,28.3145,-112.2941,10,4.7,"GULF OF CALIFORNIA",430986311
1983,11,15,23:18:18,16.7,-101.8,30,4.7,"NEAR COAST OF GUERRERO, MEXICO",437786298
1983,11,16,09:00:27,16.8526,-99.4233,4,4.7,"NEAR COAST OF GUERRERO, MEXICO",437821227
1984,06,17,23:32:11,15.154,-93.6233,45.7,4.7,"NEAR COAST OF CHIAPAS, MEXICO",456363131
1984,07,30,11:43:44,14.9,-97.5,20,4.7,"OFF COAST OF OAXACA, MEXICO",460035824
1984,10,28,18:35:55,14.4002,-93.6132,47.4,4.7,"NEAR COAST OF CHIAPAS, MEXICO",467836555
1984,11,03,09:29:56,16.6277,-94.3053,33,4.7,"OAXACA, MEXICO",468322196
1984,12,16,02:29:47,15.6871,-96.4012,63.6,4.7,"NEAR COAST OF OAXACA, MEXICO",472012187
1984,12,17,06:46:33,15.195,-94.9521,42.1,4.7,"NEAR COAST OF OAXACA, MEXICO",472113993
1985,01,07,15:08:16,16.7225,-99.7046,33,4.7,"NEAR COAST OF GUERRERO, MEXICO",473958496
1985,03,10,08:29:04,16.2354,-105.1652,36.6,4.7,"OFF COAST OF MICHOACAN, MEXICO",479291344
1985,05,04,12:47:10,16.6565,-113.5328,10,4.7,"OFF COAST OF MEXICO",484058830
1985,07,08,10:19:27,18.9324,-108.3396,10,4.7,"REVILLA GIGEDO ISLANDS REGION",489665967
1985,09,20,03:34:58,17.5854,-101.5532,33,4.7,"NEAR COAST OF GUERRERO, MEXICO",496035298
1985,09,27,11:16:31,18.1633,-101.818,62.9,4.7,"GUERRERO, MEXICO",496667791
1985,11,20,04:45:43,15.0453,-93.5199,103.5,4.7,"NEAR COAST OF CHIAPAS, MEXICO",501309943
1986,06,09,21:42:16,18.8162,-95.0141,33,4.7,"VERACRUZ, MEXICO",518737336
1986,06,21,00:37:41,16.5099,-97.8952,33,4.7,"OAXACA, MEXICO",519698261
1986,06,21,23:57:03,14.7083,-93.7347,32.6,4.7,"NEAR COAST OF CHIAPAS, MEXICO",519782223
1986,07,13,09:18:02,14.6055,-93.8699,15,4.7,"NEAR COAST OF CHIAPAS, MEXICO",521630282
1986,09,24,17:09:27,22.9918,-108.1488,62.8,4.7,"OFF COAST OF CENTRAL MEXICO",527965767
1986,11,19,09:52:04,17.49,-101.35,24,4.7,"NEAR COAST OF GUERRERO, MEXICO",532777924
1986,11,24,14:57:01,14.8001,-94.2105,33,4.7,"OFF COAST OF CHIAPAS, MEXICO",533228221
1986,11,30,09:41:08,26.4074,-111.1055,10,4.7,"GULF OF CALIFORNIA",533727668
1987,02,12,17:41:37,14.196,-93.6807,33,4.7,"NEAR COAST OF CHIAPAS, MEXICO",540150097
1987,05,01,00:54:09,15.0426,-97.5839,33,4.7,"NEAR COAST OF OAXACA, MEXICO",546828849
1987,07,03,16:12:22,16.3,-96.29,9,4.7,"OAXACA, MEXICO",552327142
1987,08,08,09:10:48,25.802,-109.9204,10,4.7,"GULF OF CALIFORNIA",555412248
1987,11,27,00:51:21,15.2325,-94.1326,33,4.7,"NEAR COAST OF OAXACA, MEXICO",564972681
1988,01,19,12:23:50,16.4,-98.99,25,4.7,"NEAR COAST OF GUERRERO, MEXICO",569593430
1988,01,19,15:23:37,16.15,-99.36,15,4.7,"NEAR COAST OF GUERRERO, MEXICO",569604217
1988,02,13,17:25:36,18.94,-103.35,45,4.7,"NEAR COAST OF MICHOACAN, MEXICO",571771536
1988,02,20,02:45:11,16.78,-93.12,49,4.7,"CHIAPAS, MEXICO",572323511
1988,02,20,15:04:55,16.39,-101.57,10,4.7,"NEAR COAST OF GUERRERO, MEXICO",572367895
1988,03,20,18:30:45,19.0017,-108.8844,33,4.7,"REVILLA GIGEDO ISLANDS REGION",574885845
1988,03,30,19:11:24,19.44,-105.23,20,4.7,"NEAR COAST OF JALISCO, MEXICO",575752284
1988,04,28,16:33:33,15.99,-100.24,10,4.7,"OFF COAST OF GUERRERO, MEXICO",578248413
1988,06,09,21:01:26,15.245,-94.6903,34.9,4.7,"NEAR COAST OF OAXACA, MEXICO",581893286
1988,07,30,10:05:59,19.004,-104.6463,33,4.7,"NEAR COAST OF JALISCO, MEXICO",586260359
1988,08,01,19:08:27,16.96,-94.95,139,4.7,"OAXACA, MEXICO",586465707
1988,08,06,15:03:32,19.8458,-109.2415,10,4.7,"REVILLA GIGEDO ISLANDS REGION",586883012
1988,08,10,22:21:48,17.01,-96.73,20,4.7,"OAXACA, MEXICO",587254908
1988,09,07,20:17:45,16.7102,-99.0421,10,4.7,"NEAR COAST OF GUERRERO, MEXICO",589666665
